"ID"	"hera11"	"hera14"	"hera17"	"hera24"	"hera44"	"hera45"	"hera58"	"hera67"
"ko01501"	0.00585035169758129	0.00545748743912184	0.00512853508204148	0.00542860829415007	0.00525659316194387	0.0056268422516647	0.00543343709046654	0.00531496642401515
"ko01502"	0.0022699115692869	0.00214312048467982	0.00172690436720857	0.00199155279102504	0.00173341183198672	0.0019893760684392	0.00166864219246	0.00223953620474527
"ko01503"	0.00385042816257151	0.00379961354352844	0.0039099347439912	0.00378829035355877	0.00445905260947858	0.00407448191803805	0.00453789834339862	0.00328013328786675
"ko01523"	0.00111114674466697	0.0011874158456075	0.0012160489405615	0.00122722892216064	0.00119583425553618	0.00120168490470145	0.00117435107753806	0.00118686426992704
"ko01524"	0.000826560293912661	0.000961603301815189	0.00142180467526254	0.000756098390624143	0.00119442344065589	0.000707013328289865	0.00115450632959986	0.00084407587757091
"ko02010"	0.056885603481139	0.0487235808946458	0.035383992014997	0.0482332646118236	0.0294146133590604	0.0438876873274254	0.0307868440995054	0.0537666783826887
"ko02020"	0.0427595946589676	0.042433638954567	0.0571538510022476	0.0490847983988445	0.0629075351093387	0.0545983505192902	0.0619033846216499	0.0355786393515911
"ko02024"	0.0262189098450802	0.0243571672328931	0.0244886179752167	0.0226820407625035	0.021628131112181	0.0219674763647769	0.0214325152645616	0.0247632074495845
"ko02025"	0.0046020126353278	0.0057920542756348	0.0127915118691132	0.00687749292635851	0.0132522465395514	0.00799917369986068	0.0129745329942357	0.00352967706557692
"ko02026"	0.00643969932703242	0.00701876098208987	0.00917268131788354	0.00732694271005553	0.00979224344246356	0.00766488770159748	0.00989218880545914	0.00553398805347728
"ko02030"	0.00351675186643743	0.00335174468203394	0.0067270854253517	0.00366880889525475	0.00638536351267007	0.00406055888499342	0.00639101810550435	0.002172834568391
"ko02040"	0.00229256373205324	0.00205744144659129	0.00459091037451742	0.00171316677435644	0.0039112205605504	0.00189968389556738	0.0039918995392367	0.00117719366701158
"ko02060"	0.0202288831559993	0.0168454172845098	0.00419581209903656	0.0116354724473156	0.00415398882223578	0.0109307130388088	0.00438074616910469	0.0187249118821637
"ko03008"	0.000234628130861112	0.00025081167154277	0.000417064891266374	0.000230820604375155	0.000326757979510062	0.000228729102896127	0.000341865897607398	0.000231676035149157
"ko03010"	0.0112796492746439	0.0120654074560228	0.0127653044185651	0.0116394382049741	0.0118671537092332	0.0114069169591858	0.0118047488680893	0.0123108782284949
"ko03013"	0.000734594741962662	0.000713131384971982	0.000361646567961269	0.000627189515150748	0.000454681340146056	0.000590084368798785	0.000438341613815351	0.000736285484566041
"ko03018"	0.00351721641212432	0.00394479894401004	0.00525677824054295	0.00420894322322192	0.00515646158581109	0.00442537564879644	0.00508936753974097	0.00368387588344586
"ko03020"	0.00121207473211365	0.00126580277959495	0.000961513896006593	0.00109282946726031	0.000865465527168488	0.0009723034330901	0.000853152458683321	0.00136630913645186
"ko03022"	3.65497337296656e-05	2.07481916481823e-05	4.35303347273875e-06	2.82674159369238e-05	5.84458316326905e-06	2.23588184442007e-05	4.7384906635401e-06	2.63133470296662e-05
"ko03030"	0.00330139371535428	0.0035508669353208	0.00456939632051048	0.00372393984163148	0.00425679638588704	0.00370543771585102	0.00430189231132689	0.00343448242524687
"ko03050"	0.00014443186467762	0.000170230504287797	0.00017381807523904	0.000125590285393003	0.000125433157743583	9.3205283076621e-05	0.000123410238833843	0.000162122815945093
"ko03060"	0.00373471081873105	0.00396710584169011	0.00385375830025223	0.00373898991451081	0.00372159917942362	0.00359608767688207	0.00365399464980963	0.00403678705559901
"ko03070"	0.0050451389447407	0.0052943402773242	0.00649624837534938	0.00477366938960686	0.00588289406326021	0.00459634012043203	0.00589053222289594	0.00499530177911291
"ko03320"	0.000749081423590888	0.000734664055857179	0.000969893797717788	0.00104734737675048	0.000938969435656274	0.00106383572139872	0.000954399443465283	0.000885530234212311
"ko03410"	0.00231596939523156	0.00243307971171804	0.00243547332951433	0.00227721110004245	0.00229537936536917	0.00218721135754541	0.00227934044886197	0.00245265727672051
"ko03420"	0.00212897402305454	0.00217842802124664	0.00236081931196526	0.00221450307465083	0.00217155661422408	0.00216542985821626	0.00219072520267457	0.00224601031190011
"ko03430"	0.00426371252303111	0.00446623232089571	0.00495458774833229	0.00450310626644905	0.00473099778387463	0.00439636288604732	0.00476194661917383	0.00441767470053807
"ko03440"	0.00493415100566762	0.00517270418877514	0.00583899486060699	0.00512897241721186	0.00544587285338869	0.00513374110013825	0.00546363492088254	0.00521998238200332
"ko03450"	3.7723718326588e-05	3.58788002817937e-05	3.58868818274458e-05	5.56182459315109e-05	6.23508228519008e-05	5.67823939017198e-05	6.32027408838797e-05	2.160516265643e-05
"ko04011"	2.66997861119549e-05	2.57733063630817e-05	4.00232360548171e-05	4.0273487970231e-05	7.33152641926401e-05	5.73641138829184e-05	7.82653067415647e-05	4.29902367971295e-06
"ko04013"	7.87758216291947e-05	8.06251153946184e-05	0.000167757501591024	9.15831722385148e-05	0.000179934218724041	0.000127911626023007	0.000183822677285435	2.99275169323069e-05
"ko04016"	0.000910471352996219	0.00105036317929341	0.0013168782924748	0.000866661778690249	0.00119607053364514	0.000843546566601911	0.00114701733950122	0.000958404483364413
"ko04022"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04024"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04066"	0.0006706390986169	0.000663193297877871	0.000602381955586238	0.000676392359642295	0.000632144928245563	0.000705583638704	0.000634651521260792	0.000703464161599437
"ko04068"	0.000108228692097883	0.000108432962638536	0.000207780737645841	0.000133029098639344	0.000254130974285935	0.000191542003341718	0.000262613172994458	3.62877877863174e-05
"ko04070"	0.000340527839611996	0.000382962563242226	0.00074493544460545	0.000401758016598573	0.000685255916755589	0.000467767447254764	0.000690332300485711	0.000279952127198387
"ko04072"	4.09611182409158e-05	4.26975646524573e-05	0.000136818384809185	3.98517571997339e-05	0.000116864411528865	7.02140530996048e-05	0.00011649452277042	1.46340934958927e-05
"ko04080"	2.23363587166582e-05	3.61364462882701e-05	0.000124717370732637	3.84083134428796e-05	0.000101471938403284	4.95470958082324e-05	9.59731033676731e-05	1.53751044187579e-05
"ko04112"	0.0046418023522818	0.00522377669117345	0.00820099837851775	0.00581398916036795	0.00837799148330973	0.00625003618574933	0.00811092858874083	0.00443428749248435
"ko04113"	2.93242115668831e-05	3.60741335154575e-05	0.00011628341700062	7.1385881203963e-05	0.000103692277754541	9.5750512247516e-05	0.000116874476078582	3.24983192050696e-05
"ko04115"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko04122"	0.0019026561972116	0.00199006571746757	0.00298627308212873	0.00170551966494071	0.00269185555614183	0.00175534154253394	0.00261339865253442	0.00175917986593132
"ko04138"	2.48915016629011e-05	1.23831346256838e-05	5.37475634434701e-05	1.87506403293495e-05	2.25359150935197e-05	2.37271932796626e-05	3.00526113051389e-05	1.78097481545898e-05
"ko04141"	0.000920149475941585	0.000976388295839421	0.000730870803232613	0.000817699970054039	0.000699940803823194	0.000737842240066043	0.000667111717442862	0.00107016275957055
"ko04142"	0.000709865084732649	0.000947347849346363	0.00200302488031372	0.00184702145887284	0.00290371430652454	0.00252653747058972	0.00293280206135564	0.000276229963539269
"ko04144"	0	0	0	3.72202676380317e-08	0	8.81331003627612e-09	0	0
"ko04146"	0.00104014859487072	0.00103540448262223	0.00127487806621725	0.00123120442357501	0.00134456831866509	0.00134438958501511	0.00139551518235783	0.00087297933215869
"ko04151"	0.000248499135962158	0.000252654592199698	0.000280311867220716	0.000275810355153988	0.0003528919946185	0.000329957104675452	0.000343113264105209	0.000219867847335177
"ko04152"	0.000372284423418316	0.000414259254859741	0.000448593896733689	0.000397886488878565	0.000504658848845426	0.000452670504299126	0.000487670758212906	0.0003495260104026
"ko04210"	4.53955485488842e-05	8.79289190486863e-05	0.000234071263885088	0.000143806751707318	0.000300927783400225	0.000195173194152848	0.000292935603742296	1.77244806926928e-05
"ko04211"	0.00010547560774115	0.0001063984217577	0.000207780737645841	0.000131856660208746	0.000253249482916681	0.000185275739905925	0.000262087984027	3.42265406120199e-05
"ko04212"	0.000839545353191404	0.000889736638724799	0.00129578527745328	0.000889127227404488	0.0012142638615592	0.00096744959613694	0.00121489185056938	0.000820986826353154
"ko04213"	0.000585823003673389	0.000582458070370143	0.000771599806459607	0.000619921746885278	0.000810195466188849	0.000733960598382475	0.000827760742379576	0.000490643347170112
"ko04214"	0.000249272006828808	0.000293320321919612	0.000571195359606447	0.000260580057519938	0.000497609419089202	0.000294246045054219	0.000483522797133505	0.000206357124559513
"ko04215"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko04216"	0.000465205417851908	0.000470592730003081	0.000695116695658741	0.000640342165463052	0.000745121924814846	0.000762077332093488	0.000768129246791092	0.000344089817328077
"ko04217"	0.00119913441155087	0.00124646418111198	0.00145168009755407	0.00123287408917312	0.00144300111934673	0.0012838821624114	0.00141941233264746	0.00115730721872756
"ko04260"	1.95430213492089e-05	6.90693813868435e-05	0.000355619935426194	4.24031899066277e-05	0.000264131815100793	5.09233053896035e-05	0.000258593043977254	1.41481715769142e-05
"ko04261"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04310"	9.54186067941379e-07	4.50036692535224e-08	4.33425171530576e-09	0	2.98494431916705e-08	1.08807034413958e-07	2.91455647301154e-07	1.33908086422237e-10
"ko04330"	9.54186067941379e-07	4.50036692535224e-08	4.33425171530576e-09	0	2.98494431916705e-08	1.08807034413958e-07	2.91455647301154e-07	1.33908086422237e-10
"ko04380"	4.3572960865328e-06	5.87297883758468e-06	2.20526727274757e-05	1.63842288847343e-05	2.00460776251061e-05	2.92950648472946e-05	1.86577846582262e-05	1.82812993434718e-06
"ko04612"	0.000229462416243141	0.000224425665629849	0.000219928155886005	0.000218035460571908	0.000263588679223021	0.000240422058494777	0.000254619280359834	0.000211680524481554
"ko04614"	3.13204755259796e-05	4.86953301289701e-05	0.000143485895853646	5.38089421357207e-05	0.0001519067985441	6.98881179734159e-05	0.000151711377520985	8.53042979911043e-06
"ko04621"	0.000773951896638045	0.000840570191475797	0.00122383981890756	0.00112640547193486	0.00147966205954184	0.00136306297559331	0.00145431635991159	0.000651147291030492
"ko04622"	0.000144871827751435	0.000138225400423491	1.40888463882443e-05	9.80137045853848e-05	2.10168031671693e-05	7.34870703437507e-05	1.36052914625227e-05	0.000179930511958258
"ko04626"	0.000615514544497018	0.000569652466548775	0.000868307693892091	0.000688353544027996	0.000891085132477108	0.000778344606952839	0.000877931694788346	0.000550907239471322
"ko04657"	0.000229462416243141	0.000224425665629849	0.000219928155886005	0.000218035460571908	0.000263588679223021	0.000240422058494777	0.000254619280359834	0.000211680524481554
"ko04659"	0.000229462416243141	0.000224425665629849	0.000219928155886005	0.000218035460571908	0.000263588679223021	0.000240422058494777	0.000254619280359834	0.000211680524481554
"ko04714"	0.000421550181062665	0.000501267473894402	0.00104902243453153	0.000592341816395929	0.000984996306970451	0.000692081479367515	0.000991197365914428	0.000313003505656566
"ko04723"	0	2.44387912890578e-09	0	0	1.41947080395172e-09	2.46136095508202e-09	0	0
"ko04724"	0.000374934723649794	0.00038591984799777	0.000501398466419109	0.000493608697302922	0.000545778593391637	0.000572973938105287	0.000557027139086565	0.000315846758568898
"ko04726"	1.44892373891952e-05	2.9212337190224e-05	0.000140765692919083	2.04478845336437e-05	9.43013852988196e-05	2.45299150377584e-05	9.75109943762796e-05	1.03083830039607e-05
"ko04727"	0.000421756036403923	0.000423090221206164	0.000561368316591641	0.000549474656414701	0.000635405944427736	0.000654417708730531	0.00065632320878273	0.000322103991216681
"ko04728"	1.44892373891952e-05	2.9212337190224e-05	0.000140765692919083	2.04478845336437e-05	9.43013852988196e-05	2.45299150377584e-05	9.75109943762796e-05	1.03083830039607e-05
"ko04910"	0.000582634806206495	0.000634162083789111	0.000754859369259559	0.000582861347323295	0.000780806212631885	0.000638141175891428	0.000761752253965829	0.000579775798474067
"ko04911"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04914"	0.000229462416243141	0.000224425665629849	0.000219928155886005	0.000218035460571908	0.000263588679223021	0.000240422058494777	0.000254619280359834	0.000211680524481554
"ko04915"	0.000229462416243141	0.000224425665629849	0.000219928155886005	0.000218035460571908	0.000263588679223021	0.000240422058494777	0.000254619280359834	0.000211680524481554
"ko04917"	0.000163739466461821	0.000137466666397102	9.1751311480904e-05	8.95249294179966e-05	4.57951401987216e-05	7.25977357691314e-05	5.83694415167918e-05	0.000163204006548015
"ko04918"	0.000151208552430525	0.000142559907166975	0.000382052399299718	0.000183688436476565	0.000323739372837384	0.000232667949790449	0.000329973533857325	0.000118847493828162
"ko04919"	6.5143404497363e-06	2.30756314097436e-05	0.000145365384716711	1.42646675722757e-05	9.35795590643863e-05	1.72917142911738e-05	9.86354898884226e-05	4.82985521338572e-06
"ko04920"	0.000384040311202242	0.000405429014041519	0.000628053757955686	0.000537092620812009	0.000644313618961343	0.000629872932937808	0.000665381135615179	0.000296300476988364
"ko04921"	7.75516720206702e-08	7.87564211936642e-08	1.51698810035702e-07	1.67491204371143e-07	3.91773941890674e-07	9.51837483917821e-07	7.50269953512343e-08	1.71770597858124e-07
"ko04922"	0.00131447850926146	0.00135335085666471	0.00125925445822849	0.00110535843906364	0.00117393168088689	0.00115873230523671	0.00115443119548503	0.00137249926353064
"ko04925"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04928"	1.86124012849608e-07	1.89015410864794e-07	0	3.34982408742286e-08	0	1.5863958065297e-07	0	1.71770597858124e-07
"ko04930"	0.000350069929946034	0.000363039828821153	0.000283564808187454	0.000346309450145546	0.000298022201631983	0.000313127222902665	0.000298390473494098	0.000425955469409874
"ko04931"	0.000600785296768528	0.000651318432163651	0.00082425840340559	0.000595586546194951	0.00077110024300895	0.000656324622482218	0.000751044306155057	0.000602121524205206
"ko04932"	2.61376002538848e-05	9.23812820601681e-05	0.000420509101418965	5.6277044668704e-05	0.000341169807729796	6.75805125735263e-05	0.000320066723185093	1.88070053802878e-05
"ko04934"	0.000152881041051725	0.000168903548516921	0.000225951428806199	0.000259825345334325	0.000206744550392913	0.000223048227223141	0.00022149640562666	0.000217618141614357
"ko04940"	0.000251399905858519	0.000257009866524377	0.000292465193404418	0.000268378944717835	0.000307518102570899	0.000289842784121574	0.000315524391533696	0.000228826824041325
"ko04960"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04961"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04964"	0.000131356945549914	0.000132861205527887	0.000136541803982419	0.000213384131487142	0.000140364667676824	0.000207146846745719	0.000155737652671933	0.000104298464953849
"ko04970"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04971"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04972"	0	7.87564211936642e-08	4.02381093619699e-05	1.95406405099667e-07	8.30343104618291e-06	4.75918741958911e-07	1.86567128440069e-05	1.71770597858124e-07
"ko04973"	0.000185099080563851	0.000169238815150994	0.000176425186376572	0.000158552199245101	0.000147935850380816	0.000158966513528604	0.000173203043484618	0.00020406827527323
"ko04974"	0.000124823333714767	0.000136727657338373	0.000325246017771501	0.000271761410699559	0.000336909467381463	0.000369772442453788	0.000363549655317115	8.47459439032033e-05
"ko04976"	7.10890326856145e-06	5.55566546336748e-06	4.05920732520532e-05	6.1971745617323e-06	9.09807183143218e-06	6.22996518594272e-06	1.94820097928705e-05	4.78094830705113e-06
"ko04978"	4.86289822512849e-05	6.82700037117278e-05	0.000254204224290326	5.29914255429568e-05	0.000185610678263205	6.13736877651179e-05	0.000184522892614287	3.18107609284758e-05
"ko04979"	2.23363587166582e-05	3.61364462882701e-05	0.000124717370732637	3.84083134428796e-05	0.000101471938403284	4.95470958082324e-05	9.59731033676731e-05	1.53751044187579e-05
"ko05010"	0.000260130967653153	0.00032467508628906	0.000653968173571342	0.000269091245870726	0.000560052972467218	0.00027911976142231	0.000549053929307822	0.000242150451554541
"ko05012"	2.61376002538848e-05	9.23812820601681e-05	0.000420509101418965	5.6277044668704e-05	0.000341169807729796	6.75805125735263e-05	0.000320066723185093	1.88070053802878e-05
"ko05014"	7.75903623695042e-05	7.04972910419555e-05	0.000149265888969974	7.63365660934369e-05	0.000164468829126972	9.57069486872577e-05	0.000169252183151302	3.00160539833141e-05
"ko05016"	0.000149209419235953	0.000194339725039142	0.000592381980570405	0.000169854033863249	0.000526916167712984	0.000216701847474991	0.00051474588482842	6.96209482149641e-05
"ko05020"	4.42959973528734e-05	2.13333275843556e-05	4.11537756041579e-06	2.19938169560299e-05	5.81214125914664e-06	2.12097088784575e-05	1.0856484357892e-05	2.08864259023694e-05
"ko05030"	1.44892373891952e-05	2.9212337190224e-05	0.000140765692919083	2.04478845336437e-05	9.43013852988196e-05	2.45299150377584e-05	9.75109943762796e-05	1.03083830039607e-05
"ko05031"	1.44892373891952e-05	2.9212337190224e-05	0.000140765692919083	2.04478845336437e-05	9.43013852988196e-05	2.45299150377584e-05	9.75109943762796e-05	1.03083830039607e-05
"ko05034"	1.44892373891952e-05	2.9212337190224e-05	0.000140765692919083	2.04478845336437e-05	9.43013852988196e-05	2.45299150377584e-05	9.75109943762796e-05	1.03083830039607e-05
"ko05100"	8.85940645697607e-05	3.74652496289262e-05	4.84710759045027e-06	1.28292090417345e-06	8.19147890915513e-06	1.03285370574506e-05	4.16413854007533e-05	4.07890016527813e-07
"ko05110"	1.54526962809774e-06	6.77259900812758e-07	4.57466546822173e-08	1.52345376803859e-07	1.7631800236863e-07	5.97691549784451e-07	7.74614286960077e-07	2.48756588543708e-08
"ko05111"	0.00581967988494714	0.00611074977135861	0.00806798622850401	0.00601633651891682	0.00828805822866186	0.00655576150161569	0.00819862967697924	0.00517303684127834
"ko05120"	0.000541890401079241	0.000577895827320059	0.000581137524797538	0.00049732313534797	0.00053493197722827	0.000478211630872124	0.000530610153975178	0.000570983304065443
"ko05130"	1.21579663992812e-05	4.55453146710164e-06	3.47715400561762e-07	4.88312549187006e-08	6.29868548772428e-08	9.76253623359131e-08	8.17983057395337e-06	2.10269172704518e-07
"ko05131"	7.00532074338011e-06	7.63988506395198e-06	5.6944038626992e-07	6.1966862491831e-08	1.53728146892738e-07	3.35392675711673e-08	5.49079692190025e-06	1.26680397457597e-07
"ko05132"	0.000683967744942956	0.000734661085761997	0.001013712747815	0.0008539499012025	0.00109928870801091	0.00093446699676788	0.00111597921921305	0.000561821598235091
"ko05133"	0.00122955401395332	0.00129175215145191	0.00182290847151476	0.00192800758461021	0.00239515239022859	0.00219061145944772	0.00251588618356106	0.000910210404676296
"ko05134"	0.00105289487737519	0.00108700383158613	0.00119479151368898	0.000974929695093978	0.00101973420739296	0.000903504794105994	0.00102328288692435	0.00110268041344603
"ko05142"	1.64723797605123e-05	6.00035335229965e-06	4.28640434065711e-05	1.98093480543943e-07	1.32308725386686e-05	1.49294593042329e-06	2.75919799993911e-05	7.08632040559999e-08
"ko05143"	2.4537753650662e-05	2.96296396632478e-05	0.000148825662216509	1.4853573863019e-05	9.90325665802254e-05	1.89938906267728e-05	0.000107945892020563	5.37380327237598e-06
"ko05145"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05146"	7.22960690665646e-05	8.77594405129663e-05	0.000193924173809139	0.000129452450149638	0.00023063856331784	0.000158130547186346	0.000230495672399154	3.87870279292063e-05
"ko05150"	0.000220379485261923	0.000171985846639743	4.22879060739179e-05	0.000140176479287835	5.38721292004535e-05	0.000118924725401005	4.4731488484283e-05	0.000191660144943493
"ko05152"	0.000759253874575269	0.000833927726960581	0.001239103382974	0.000828384287039873	0.00113522065564315	0.000900202913022492	0.00111814976696295	0.000792028962056381
"ko05161"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05163"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05164"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05165"	0.000234130180275132	0.000232714453091032	0.000236061409387703	0.00023306944444738	0.000220265645844481	0.000223378768714684	0.000224075162784482	0.000250362566771793
"ko05166"	2.23363587166582e-05	3.61364462882701e-05	0.000124717370732637	3.84083134428796e-05	0.000101471938403284	4.95470958082324e-05	9.59731033676731e-05	1.53751044187579e-05
"ko05167"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05168"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05200"	0.000485890449345936	0.00050409332989863	0.000824273737147599	0.000539956498812777	0.000750323421116205	0.000544571126116277	0.000776025267937825	0.00045059135120199
"ko05203"	0.000234130180275132	0.000232714453091032	0.000236061409387703	0.00023306944444738	0.000220265645844481	0.000223378768714684	0.000224075162784482	0.000250362566771793
"ko05204"	0.000123747075499836	0.000100121746109426	0.000226800991934133	6.38941344609623e-05	0.000184663877886998	6.75242148762258e-05	0.000203905931198048	3.8063883405343e-05
"ko05205"	0.000213885985166824	0.000221847046125148	0.000232839832325245	0.000216606753862165	0.000218145603261396	0.000210459946013981	0.000216218405056226	0.000226775158971251
"ko05206"	0.000253969773750947	0.000196777283708785	0.000194096743011563	0.000302142051343606	0.00024454887216838	0.000338983396203671	0.000261401553222224	0.000170157494565574
"ko05210"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05211"	0.000152881041051725	0.000168903548516921	0.000225951428806199	0.000259825345334325	0.000206744550392913	0.000223048227223141	0.00022149640562666	0.000217618141614357
"ko05215"	0.000229462416243141	0.000224425665629849	0.000219928155886005	0.000218035460571908	0.000263588679223021	0.000240422058494777	0.000254619280359834	0.000211680524481554
"ko05219"	3.76096874724488e-05	2.18351785063514e-05	6.53872437523887e-06	3.06368829744846e-05	3.90891495813544e-06	2.13348949813819e-05	9.72535379383084e-06	5.14841798255431e-05
"ko05220"	9.54186067941379e-07	4.50036692535224e-08	4.33425171530576e-09	0	2.98494431916705e-08	1.08807034413958e-07	2.91455647301154e-07	1.33908086422237e-10
"ko05222"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05225"	9.59982270784523e-05	8.73284549880888e-05	0.000273262542848939	4.8026431739368e-05	0.000194618918381894	6.38589074380633e-05	0.000219487734252184	1.64619467967606e-05
"ko05230"	0.00114748784219896	0.00119364327539211	0.0012154145325005	0.00114452259760142	0.00127473852295136	0.00124059141820582	0.00127222863950704	0.00113051446080178
"ko05231"	4.66239268958598e-05	4.52564512671489e-05	0.000137943314099477	4.12663254078463e-05	0.000117417044741003	7.38229152951027e-05	0.000119638161788518	1.51298086779447e-05
"ko05322"	1.49883859066779e-09	0	0	0	0	0	1.94069535529294e-07	3.90565252064857e-11
"ko05323"	4.3572960865328e-06	5.87297883758468e-06	2.20526727274757e-05	1.63842288847343e-05	2.00460776251061e-05	2.92950648472946e-05	1.86577846582262e-05	1.82812993434718e-06
"ko05340"	0.000220948192694655	0.0002163609169238	0.000282415870295255	0.000191739707008263	0.000278321157554051	0.000217814950231261	0.000292245128942051	0.000161390098510506
"ko05410"	7.4966616286648e-07	4.2003424636621e-07	1.26415675029752e-07	1.67491204371143e-07	1.74121751951411e-07	6.87438182829539e-07	1.25044992252057e-07	9.1610985524333e-07
"ko05414"	7.4966616286648e-07	4.2003424636621e-07	1.26415675029752e-07	1.67491204371143e-07	1.74121751951411e-07	6.87438182829539e-07	1.25044992252057e-07	9.1610985524333e-07
"ko05416"	6.5945789046759e-06	2.33906570945183e-05	0.000105127275354741	1.4069261167176e-05	8.53414236751852e-05	1.71331259258818e-05	8.01303920518457e-05	4.83060440123174e-06
"ko05418"	0.000981884445965205	0.00108083816447317	0.00161731302155818	0.00132857495059	0.00179818981513003	0.00156721415596628	0.00179306746643627	0.000835338702588208
